Participant,Trial_Nr,Run_Nr,Trial_nr_run,Cue_Taste1_Size2,Top_image_index,Bottom_image_index,Choice,RT_choice,Size_top_image,Taste_top_image,Size_bottom_image,Taste_bottom_image,Size_diff,Taste_diff,Cued_diff,Category,mean_RT_size_pic1,mean_RT_taste_pic1,mean_RT_size_pic2,mean_RT_taste_pic2,Diff_category_oposite_to_cue,Category_opposite_to_cue,Stimulation,Session_type,Accuracy,Size1_TopPic,Size2_TopPic,Taste1_TopPic,Taste2_TopPic,Size1_BotPic,Size2_BotPic,Taste1_BotPic,Taste2_BotPic,Amplitude,Circumfence,Time_between_tasks,Name_top_image,Name_bottom_image
18,34,2,4,1,32,16,-1,1.788498937,0.673611111,0.846788194,0.822048611,0.89453125,-0.1484375,-0.047743056,-0.047743056,4,0.825292558,1.727151489,1.553243337,0.99577102,-0.1484375,2,1,1,0,0.625868056,0.721354167,0.883680556,0.809895833,0.783854167,0.860243056,0.847222222,0.941840278,1.5,55,52.22395,meringues,applegreen
18,35,2,5,1,14,25,1,1.094983734,0.259982639,0.908854167,0.573784722,0.813802083,-0.313802083,0.095052083,0.095052083,6,1.228531188,1.029433901,1.311040319,1.080870019,-0.313802083,0,1,1,0,0.3359375,0.184027778,0.915798611,0.901909722,0.705729167,0.441840278,0.786458333,0.841145833,1.5,55,52.22395,duplo,lindt
18,36,2,6,1,11,5,-1,0.961208013,0.414496528,0.703125,0.325520833,0.805555556,0.088975694,-0.102430556,-0.102430556,2,1.516034996,1.216181172,1.298874481,1.347667824,0.088975694,6,1,1,0,0.388020833,0.440972222,0.729166667,0.677083333,0.303819444,0.347222222,0.774305556,0.836805556,1.5,55,52.22395,corny,torino
18,37,2,7,1,25,12,-1,1.875123982,0.573784722,0.813802083,0.447482639,0.823350694,0.126302083,-0.009548611,-0.009548611,4,1.311040319,1.080870019,1.298660437,1.277015055,0.126302083,7,1,1,0,0.705729167,0.441840278,0.786458333,0.841145833,0.453993056,0.440972222,0.852430556,0.794270833,1.5,55,52.22395,lindt,croissant
18,38,2,8,2,17,32,-1,2.197465143,0.529079861,0.685763889,0.673611111,0.846788194,-0.14453125,-0.161024306,-0.14453125,2,1.024232832,1.122568034,0.825292558,1.727151489,-0.161024306,1,1,1,0,0.533854167,0.524305556,0.703125,0.668402778,0.625868056,0.721354167,0.883680556,0.809895833,1.5,55,52.22395,caramel,meringues
18,39,2,9,2,20,19,-1,1.018195921,0.473958333,0.557725694,0.482638889,0.760416667,-0.008680556,-0.202690972,-0.008680556,4,1.873915804,1.078832969,1.426573327,1.353909677,-0.202690972,0,1,1,0,0.446180556,0.501736111,0.561631944,0.553819444,0.497395833,0.467881944,0.740451389,0.780381944,1.5,55,52.22395,cornflakes,cottagecheese
18,40,2,10,2,12,17,-1,2.097054491,0.447482639,0.823350694,0.529079861,0.685763889,-0.081597222,0.137586806,-0.081597222,3,1.298660437,1.277015055,1.024232832,1.122568034,0.137586806,7,1,1,0,0.453993056,0.440972222,0.852430556,0.794270833,0.533854167,0.524305556,0.703125,0.668402778,1.5,55,52.22395,croissant,caramel
18,41,2,11,2,20,22,-1,1.157989637,0.473958333,0.557725694,0.564670139,0.887152778,-0.090711806,-0.329427083,-0.090711806,3,1.873915804,1.078832969,1.545897839,1.603395472,-0.329427083,0,1,1,0,0.446180556,0.501736111,0.561631944,0.553819444,0.568576389,0.560763889,0.859375,0.914930556,1.5,55,52.22395,cornflakes,bueno
18,42,2,12,2,15,8,-1,1.730015989,0.559895833,0.564236111,0.502170139,0.625,0.057725694,-0.060763889,0.057725694,6,1.542603971,1.089395251,2.359921271,1.376599681,-0.060763889,3,1,1,0,0.605034722,0.514756944,0.552951389,0.575520833,0.553819444,0.450520833,0.641493056,0.608506944,1.5,55,52.22395,galak,carrot
18,43,2,13,2,31,6,-1,1.810659732,0.348524306,0.874565972,0.510416667,0.954427083,-0.161892361,-0.079861111,-0.161892361,1,1.364285932,1.084704475,1.347459611,1.749874773,-0.079861111,3,1,1,0,0.298611111,0.3984375,0.885416667,0.863715278,0.46875,0.552083333,0.953993056,0.954861111,1.5,55,52.22395,melon,bounty
18,44,2,14,2,12,15,-1,1.218427573,0.447482639,0.823350694,0.559895833,0.564236111,-0.112413194,0.259114583,-0.112413194,2,1.298660437,1.277015055,1.542603971,1.089395251,0.259114583,0,1,1,0,0.453993056,0.440972222,0.852430556,0.794270833,0.605034722,0.514756944,0.552951389,0.575520833,1.5,55,52.22395,croissant,galak
18,45,2,15,1,2,31,1,1.179194697,0.838107639,0.921006944,0.348524306,0.874565972,0.489583333,0.046440972,0.046440972,5,1.465717029,1.261285695,1.364285932,1.084704475,0.489583333,0,1,1,0,0.864583333,0.811631944,0.890625,0.951388889,0.298611111,0.3984375,0.885416667,0.863715278,1.5,55,52.22395,balisto,melon
18,46,2,16,1,5,25,1,1.092110275,0.325520833,0.805555556,0.573784722,0.813802083,-0.248263889,-0.008246528,-0.008246528,4,1.298874481,1.347667824,1.311040319,1.080870019,-0.248263889,0,1,1,0,0.303819444,0.347222222,0.774305556,0.836805556,0.705729167,0.441840278,0.786458333,0.841145833,1.5,55,52.22395,torino,lindt
18,47,2,17,1,6,21,-1,1.905818684,0.510416667,0.954427083,0.814236111,0.923177083,-0.303819444,0.03125,0.03125,5,1.347459611,1.749874773,1.65092901,1.179949471,-0.303819444,0,1,1,0,0.46875,0.552083333,0.953993056,0.954861111,0.807291667,0.821180556,0.914930556,0.931423611,1.5,55,52.22395,bounty,frosties
18,48,2,18,1,31,9,-1,0.919567314,0.348524306,0.874565972,0.611545139,1,-0.263020833,-0.125434028,-0.125434028,2,1.364285932,1.084704475,1.875853867,0.904562008,-0.263020833,0,1,1,0,0.298611111,0.3984375,0.885416667,0.863715278,0.736979167,0.486111111,1,1,1.5,55,52.22395,melon,chocovo
18,49,2,19,1,9,5,1,1.23189119,0.611545139,1,0.325520833,0.805555556,0.286024306,0.194444444,0.194444444,8,1.875853867,0.904562008,1.298874481,1.347667824,0.286024306,0,1,1,0,0.736979167,0.486111111,1,1,0.303819444,0.347222222,0.774305556,0.836805556,1.5,55,52.22395,chocovo,torino
18,50,2,20,2,30,6,-1,1.771724386,0.346354167,0.741319444,0.510416667,0.954427083,-0.1640625,-0.213107639,-0.1640625,1,0.847619611,1.4215772,1.347459611,1.749874773,-0.213107639,0,1,1,0,0.3203125,0.372395833,0.701388889,0.78125,0.46875,0.552083333,0.953993056,0.954861111,1.5,55,52.22395,mars,bounty
18,51,2,21,2,32,20,1,1.409555575,0.673611111,0.846788194,0.473958333,0.557725694,0.199652778,0.2890625,0.199652778,8,0.825292558,1.727151489,1.873915804,1.078832969,0.2890625,0,1,1,0,0.625868056,0.721354167,0.883680556,0.809895833,0.446180556,0.501736111,0.561631944,0.553819444,1.5,55,52.22395,meringues,cornflakes
18,52,2,22,2,17,22,-1,1.769810073,0.529079861,0.685763889,0.564670139,0.887152778,-0.035590278,-0.201388889,-0.035590278,4,1.024232832,1.122568034,1.545897839,1.603395472,-0.201388889,0,1,1,0,0.533854167,0.524305556,0.703125,0.668402778,0.568576389,0.560763889,0.859375,0.914930556,1.5,55,52.22395,caramel,bueno
18,53,2,23,2,24,3,1,1.507708022,0.608940972,0.727864583,0.485243056,0.84375,0.123697917,-0.115885417,0.123697917,7,1.73763626,1.377631504,0.979443615,1.213994646,-0.115885417,2,1,1,0,0.606770833,0.611111111,0.6640625,0.791666667,0.502604167,0.467881944,0.789930556,0.897569444,1.5,55,52.22395,kiwi,banana
18,54,2,24,2,32,25,1,1.4367792,0.673611111,0.846788194,0.573784722,0.813802083,0.099826389,0.032986111,0.099826389,6,0.825292558,1.727151489,1.311040319,1.080870019,0.032986111,5,1,1,0,0.625868056,0.721354167,0.883680556,0.809895833,0.705729167,0.441840278,0.786458333,0.841145833,1.5,55,52.22395,meringues,lindt
18,55,3,1,1,6,14,1,1.105523544,0.510416667,0.954427083,0.259982639,0.908854167,0.250434028,0.045572917,0.045572917,5,1.347459611,1.749874773,1.228531188,1.029433901,0.250434028,0,1,1,0,0.46875,0.552083333,0.953993056,0.954861111,0.3359375,0.184027778,0.915798611,0.901909722,1.5,55,52.22395,bounty,duplo
18,56,3,2,1,31,21,-1,1.611342854,0.348524306,0.874565972,0.814236111,0.923177083,-0.465711806,-0.048611111,-0.048611111,4,1.364285932,1.084704475,1.65092901,1.179949471,-0.465711806,0,1,1,0,0.298611111,0.3984375,0.885416667,0.863715278,0.807291667,0.821180556,0.914930556,0.931423611,1.5,55,52.22395,melon,frosties
18,57,3,3,1,14,28,-1,1.253293655,0.259982639,0.908854167,0.794270833,0.971354167,-0.534288194,-0.0625,-0.0625,3,1.228531188,1.029433901,1.308593669,2.59621353,-0.534288194,0,1,1,0,0.3359375,0.184027778,0.915798611,0.901909722,0.788194444,0.800347222,0.96875,0.973958333,1.5,55,52.22395,duplo,mango
18,58,3,4,1,30,22,-1,1.129490278,0.346354167,0.741319444,0.564670139,0.887152778,-0.218315972,-0.145833333,-0.145833333,2,0.847619611,1.4215772,1.545897839,1.603395472,-0.218315972,0,1,1,0,0.3203125,0.372395833,0.701388889,0.78125,0.568576389,0.560763889,0.859375,0.914930556,1.5,55,52.22395,mars,bueno
18,59,3,5,1,14,22,-1,1.108819973,0.259982639,0.908854167,0.564670139,0.887152778,-0.3046875,0.021701389,0.021701389,5,1.228531188,1.029433901,1.545897839,1.603395472,-0.3046875,0,1,1,0,0.3359375,0.184027778,0.915798611,0.901909722,0.568576389,0.560763889,0.859375,0.914930556,1.5,55,52.22395,duplo,bueno
18,60,3,6,1,2,25,1,0.681876015,0.838107639,0.921006944,0.573784722,0.813802083,0.264322917,0.107204861,0.107204861,7,1.465717029,1.261285695,1.311040319,1.080870019,0.264322917,0,1,1,0,0.864583333,0.811631944,0.890625,0.951388889,0.705729167,0.441840278,0.786458333,0.841145833,1.5,55,52.22395,balisto,lindt
18,61,3,7,1,3,2,-1,0.893639051,0.485243056,0.84375,0.838107639,0.921006944,-0.352864583,-0.077256944,-0.077256944,3,0.979443615,1.213994646,1.465717029,1.261285695,-0.352864583,0,1,1,0,0.502604167,0.467881944,0.789930556,0.897569444,0.864583333,0.811631944,0.890625,0.951388889,1.5,55,52.22395,banana,balisto
18,62,3,8,2,20,24,-1,0.869898166,0.473958333,0.557725694,0.608940972,0.727864583,-0.134982639,-0.170138889,-0.134982639,2,1.873915804,1.078832969,1.73763626,1.377631504,-0.170138889,1,1,1,0,0.446180556,0.501736111,0.561631944,0.553819444,0.606770833,0.611111111,0.6640625,0.791666667,1.5,55,52.22395,cornflakes,kiwi
18,63,3,9,2,8,30,1,1.121254185,0.502170139,0.625,0.346354167,0.741319444,0.155815972,-0.116319444,0.155815972,8,2.359921271,1.376599681,0.847619611,1.4215772,-0.116319444,2,1,1,0,0.553819444,0.450520833,0.641493056,0.608506944,0.3203125,0.372395833,0.701388889,0.78125,1.5,55,52.22395,carrot,mars
18,64,3,10,2,1,3,-1,0.736820757,0.365017361,0.563368056,0.485243056,0.84375,-0.120225694,-0.280381944,-0.120225694,2,2.281086595,1.419755332,0.979443615,1.213994646,-0.280381944,0,1,1,0,0.478298611,0.251736111,0.557291667,0.569444444,0.502604167,0.467881944,0.789930556,0.897569444,1.5,55,52.22395,pineapple,banana
18,65,3,11,2,17,6,1,1.684670398,0.529079861,0.685763889,0.510416667,0.954427083,0.018663194,-0.268663194,0.018663194,5,1.024232832,1.122568034,1.347459611,1.749874773,-0.268663194,0,1,1,0,0.533854167,0.524305556,0.703125,0.668402778,0.46875,0.552083333,0.953993056,0.954861111,1.5,55,52.22395,caramel,bounty
18,66,3,12,2,19,4,1,1.998201457,0.482638889,0.760416667,0.599392361,0.9609375,-0.116753472,-0.200520833,-0.116753472,2,1.426573327,1.353909677,1.637393145,2.253470722,-0.200520833,0,1,1,0,0.497395833,0.467881944,0.740451389,0.780381944,0.683159722,0.515625,0.964409722,0.957465278,1.5,55,52.22395,cottagecheese,benandjerrys
18,67,3,13,1,25,4,-1,1.211292565,0.573784722,0.813802083,0.599392361,0.9609375,-0.025607639,-0.147135417,-0.147135417,2,1.311040319,1.080870019,1.637393145,2.253470722,-0.025607639,4,1,1,0,0.705729167,0.441840278,0.786458333,0.841145833,0.683159722,0.515625,0.964409722,0.957465278,1.5,55,52.22395,lindt,benandjerrys
18,68,3,14,1,32,9,-1,0.858968666,0.673611111,0.846788194,0.611545139,1,0.062065972,-0.153211806,-0.153211806,1,0.825292558,1.727151489,1.875853867,0.904562008,0.062065972,6,1,1,0,0.625868056,0.721354167,0.883680556,0.809895833,0.736979167,0.486111111,1,1,1.5,55,52.22395,meringues,chocovo
18,69,3,15,1,5,29,1,1.224420252,0.325520833,0.805555556,0.41796875,0.656684028,-0.092447917,0.148871528,0.148871528,7,1.298874481,1.347667824,1.038071773,1.262595705,-0.092447917,3,1,1,0,0.303819444,0.347222222,0.774305556,0.836805556,0.504340278,0.331597222,0.644097222,0.669270833,1.5,55,52.22395,torino,maoam
18,70,3,16,1,14,30,1,1.329427814,0.259982639,0.908854167,0.346354167,0.741319444,-0.086371528,0.167534722,0.167534722,8,1.228531188,1.029433901,0.847619611,1.4215772,-0.086371528,3,1,1,0,0.3359375,0.184027778,0.915798611,0.901909722,0.3203125,0.372395833,0.701388889,0.78125,1.5,55,52.22395,duplo,mars
18,71,3,17,2,6,32,-1,1.365490839,0.510416667,0.954427083,0.673611111,0.846788194,-0.163194444,0.107638889,-0.163194444,1,1.347459611,1.749874773,0.825292558,1.727151489,0.107638889,7,1,1,0,0.46875,0.552083333,0.953993056,0.954861111,0.625868056,0.721354167,0.883680556,0.809895833,1.5,55,52.22395,bounty,meringues
18,72,3,18,2,10,11,1,1.510087401,0.495225694,0.571180556,0.414496528,0.703125,0.080729167,-0.131944444,0.080729167,6,1.218333706,1.439894152,1.516034996,1.216181172,-0.131944444,2,1,1,0,0.4921875,0.498263889,0.6171875,0.525173611,0.388020833,0.440972222,0.729166667,0.677083333,1.5,55,52.22395,lemon,corny
18,73,3,19,2,30,1,1,1.517539281,0.346354167,0.741319444,0.365017361,0.563368056,-0.018663194,0.177951389,-0.018663194,4,0.847619611,1.4215772,2.281086595,1.419755332,0.177951389,8,1,1,0,0.3203125,0.372395833,0.701388889,0.78125,0.478298611,0.251736111,0.557291667,0.569444444,1.5,55,52.22395,mars,pineapple
18,74,3,20,2,4,18,-1,1.41638765,0.599392361,0.9609375,0.567708333,0.626736111,0.031684028,0.334201389,0.031684028,5,1.637393145,2.253470722,1.025896975,1.641898605,0.334201389,0,1,1,0,0.683159722,0.515625,0.964409722,0.957465278,0.611979167,0.5234375,0.621527778,0.631944444,1.5,55,52.22395,benandjerrys,haribo
18,75,3,21,2,17,24,-1,1.378801993,0.529079861,0.685763889,0.608940972,0.727864583,-0.079861111,-0.042100694,-0.079861111,3,1.024232832,1.122568034,1.73763626,1.377631504,-0.042100694,4,1,1,0,0.533854167,0.524305556,0.703125,0.668402778,0.606770833,0.611111111,0.6640625,0.791666667,1.5,55,52.22395,caramel,kiwi
18,76,3,22,2,13,2,1,0.897932457,0.884982639,0.630642361,0.838107639,0.921006944,0.046875,-0.290364583,0.046875,5,1.293279456,1.005949586,1.465717029,1.261285695,-0.290364583,0,1,1,0,0.869791667,0.900173611,0.582465278,0.678819444,0.864583333,0.811631944,0.890625,0.951388889,1.5,55,52.22395,darvida,balisto
18,77,3,23,1,19,21,-1,1.006730244,0.482638889,0.760416667,0.814236111,0.923177083,-0.331597222,-0.162760417,-0.162760417,1,1.426573327,1.353909677,1.65092901,1.179949471,-0.331597222,0,1,1,0,0.497395833,0.467881944,0.740451389,0.780381944,0.807291667,0.821180556,0.914930556,0.931423611,1.5,55,52.22395,cottagecheese,frosties
18,78,3,24,1,11,13,1,1.915885748,0.414496528,0.703125,0.884982639,0.630642361,-0.470486111,0.072482639,0.072482639,6,1.516034996,1.216181172,1.293279456,1.005949586,-0.470486111,0,1,1,0,0.388020833,0.440972222,0.729166667,0.677083333,0.869791667,0.900173611,0.582465278,0.678819444,1.5,55,52.22395,corny,darvida
18,79,3,25,1,23,18,1,1.241572831,0.848090278,0.770833333,0.567708333,0.626736111,0.280381944,0.144097222,0.144097222,7,1.272455977,1.239503496,1.025896975,1.641898605,0.280381944,0,1,1,0,0.860243056,0.8359375,0.763020833,0.778645833,0.611979167,0.5234375,0.621527778,0.631944444,1.5,55,52.22395,kitkat,haribo
18,80,3,26,1,6,4,1,1.649732352,0.510416667,0.954427083,0.599392361,0.9609375,-0.088975694,-0.006510417,-0.006510417,4,1.347459611,1.749874773,1.637393145,2.253470722,-0.088975694,3,1,1,0,0.46875,0.552083333,0.953993056,0.954861111,0.683159722,0.515625,0.964409722,0.957465278,1.5,55,52.22395,bounty,benandjerrys
18,81,3,27,1,19,18,-1,1.608884684,0.482638889,0.760416667,0.567708333,0.626736111,-0.085069444,0.133680556,0.133680556,7,1.426573327,1.353909677,1.025896975,1.641898605,-0.085069444,3,1,1,0,0.497395833,0.467881944,0.740451389,0.780381944,0.611979167,0.5234375,0.621527778,0.631944444,1.5,55,52.22395,cottagecheese,haribo
18,82,3,28,2,14,5,1,2.553498768,0.259982639,0.908854167,0.325520833,0.805555556,-0.065538194,0.103298611,-0.065538194,3,1.228531188,1.029433901,1.298874481,1.347667824,0.103298611,7,1,1,0,0.3359375,0.184027778,0.915798611,0.901909722,0.303819444,0.347222222,0.774305556,0.836805556,1.5,55,52.22395,duplo,torino
18,83,3,29,2,27,11,1,1.106985305,0.50390625,0.864149306,0.414496528,0.703125,0.089409722,0.161024306,0.089409722,6,1.528895448,2.114212189,1.516034996,1.216181172,0.161024306,8,1,1,0,0.496527778,0.511284722,0.806423611,0.921875,0.388020833,0.440972222,0.729166667,0.677083333,1.5,55,52.22395,maltesers,corny
18,84,3,30,2,19,5,1,0.744906379,0.482638889,0.760416667,0.325520833,0.805555556,0.157118056,-0.045138889,0.157118056,8,1.426573327,1.353909677,1.298874481,1.347667824,-0.045138889,4,1,1,0,0.497395833,0.467881944,0.740451389,0.780381944,0.303819444,0.347222222,0.774305556,0.836805556,1.5,55,52.22395,cottagecheese,torino
18,85,3,31,2,29,18,-1,0.796076257,0.41796875,0.656684028,0.567708333,0.626736111,-0.149739583,0.029947917,-0.149739583,2,1.038071773,1.262595705,1.025896975,1.641898605,0.029947917,5,1,1,0,0.504340278,0.331597222,0.644097222,0.669270833,0.611979167,0.5234375,0.621527778,0.631944444,1.5,55,52.22395,maoam,haribo
18,86,4,1,1,24,26,-1,1.505252127,0.608940972,0.727864583,0.84765625,0.901909722,-0.238715278,-0.174045139,-0.174045139,1,1.73763626,1.377631504,0.876392179,1.011514744,-0.238715278,0,1,1,0,0.606770833,0.611111111,0.6640625,0.791666667,0.792534722,0.902777778,0.915798611,0.888020833,1.5,55,52.22395,kiwi,magnum
18,87,4,2,1,29,25,-1,0.985493041,0.41796875,0.656684028,0.573784722,0.813802083,-0.155815972,-0.157118056,-0.157118056,1,1.038071773,1.262595705,1.311040319,1.080870019,-0.155815972,1,1,1,0,0.504340278,0.331597222,0.644097222,0.669270833,0.705729167,0.441840278,0.786458333,0.841145833,1.5,55,52.22395,maoam,lindt
18,88,4,3,1,29,18,1,1.105332682,0.41796875,0.656684028,0.567708333,0.626736111,-0.149739583,0.029947917,0.029947917,5,1.038071773,1.262595705,1.025896975,1.641898605,-0.149739583,2,1,1,0,0.504340278,0.331597222,0.644097222,0.669270833,0.611979167,0.5234375,0.621527778,0.631944444,1.5,55,52.22395,maoam,haribo
18,89,4,4,1,24,8,1,0.626964552,0.608940972,0.727864583,0.502170139,0.625,0.106770833,0.102864583,0.102864583,7,1.73763626,1.377631504,2.359921271,1.376599681,0.106770833,7,1,1,0,0.606770833,0.611111111,0.6640625,0.791666667,0.553819444,0.450520833,0.641493056,0.608506944,1.5,55,52.22395,kiwi,carrot
18,90,4,5,2,28,4,1,1.381526688,0.794270833,0.971354167,0.599392361,0.9609375,0.194878472,0.010416667,0.194878472,8,1.308593669,2.59621353,1.637393145,2.253470722,0.010416667,5,1,1,0,0.788194444,0.800347222,0.96875,0.973958333,0.683159722,0.515625,0.964409722,0.957465278,1.5,55,52.22395,mango,benandjerrys
18,91,4,6,2,3,12,1,1.002109157,0.485243056,0.84375,0.447482639,0.823350694,0.037760417,0.020399306,0.037760417,5,0.979443615,1.213994646,1.298660437,1.277015055,0.020399306,5,1,1,0,0.502604167,0.467881944,0.789930556,0.897569444,0.453993056,0.440972222,0.852430556,0.794270833,1.5,55,52.22395,banana,croissant
18,92,4,7,2,29,8,-1,0.95448801,0.41796875,0.656684028,0.502170139,0.625,-0.084201389,0.031684028,-0.084201389,3,1.038071773,1.262595705,2.359921271,1.376599681,0.031684028,5,1,1,0,0.504340278,0.331597222,0.644097222,0.669270833,0.553819444,0.450520833,0.641493056,0.608506944,1.5,55,52.22395,maoam,carrot
18,93,4,8,2,11,22,-1,1.045010799,0.414496528,0.703125,0.564670139,0.887152778,-0.150173611,-0.184027778,-0.150173611,1,1.516034996,1.216181172,1.545897839,1.603395472,-0.184027778,1,1,1,0,0.388020833,0.440972222,0.729166667,0.677083333,0.568576389,0.560763889,0.859375,0.914930556,1.5,55,52.22395,corny,bueno
18,94,4,9,2,22,1,1,0.794527741,0.564670139,0.887152778,0.365017361,0.563368056,0.199652778,0.323784722,0.199652778,8,1.545897839,1.603395472,2.281086595,1.419755332,0.323784722,0,1,1,0,0.568576389,0.560763889,0.859375,0.914930556,0.478298611,0.251736111,0.557291667,0.569444444,1.5,55,52.22395,bueno,pineapple
18,95,4,10,1,25,8,1,0.728152876,0.573784722,0.813802083,0.502170139,0.625,0.071614583,0.188802083,0.188802083,8,1.311040319,1.080870019,2.359921271,1.376599681,0.071614583,6,1,1,0,0.705729167,0.441840278,0.786458333,0.841145833,0.553819444,0.450520833,0.641493056,0.608506944,1.5,55,52.22395,lindt,carrot
18,96,4,11,1,32,14,-1,1.299236295,0.673611111,0.846788194,0.259982639,0.908854167,0.413628472,-0.062065972,-0.062065972,3,0.825292558,1.727151489,1.228531188,1.029433901,0.413628472,0,1,1,0,0.625868056,0.721354167,0.883680556,0.809895833,0.3359375,0.184027778,0.915798611,0.901909722,1.5,55,52.22395,meringues,duplo
18,97,4,12,1,11,25,-1,0.833827745,0.414496528,0.703125,0.573784722,0.813802083,-0.159288194,-0.110677083,-0.110677083,2,1.516034996,1.216181172,1.311040319,1.080870019,-0.159288194,1,1,1,0,0.388020833,0.440972222,0.729166667,0.677083333,0.705729167,0.441840278,0.786458333,0.841145833,1.5,55,52.22395,corny,lindt
18,98,4,13,1,9,12,1,0.92939004,0.611545139,1,0.447482639,0.823350694,0.1640625,0.176649306,0.176649306,8,1.875853867,0.904562008,1.298660437,1.277015055,0.1640625,8,1,1,0,0.736979167,0.486111111,1,1,0.453993056,0.440972222,0.852430556,0.794270833,1.5,55,52.22395,chocovo,croissant
18,99,4,14,1,24,20,1,0.883577676,0.608940972,0.727864583,0.473958333,0.557725694,0.134982639,0.170138889,0.170138889,8,1.73763626,1.377631504,1.873915804,1.078832969,0.134982639,7,1,1,0,0.606770833,0.611111111,0.6640625,0.791666667,0.446180556,0.501736111,0.561631944,0.553819444,1.5,55,52.22395,kiwi,cornflakes
18,100,4,15,1,24,2,-1,1.19778173,0.608940972,0.727864583,0.838107639,0.921006944,-0.229166667,-0.193142361,-0.193142361,1,1.73763626,1.377631504,1.465717029,1.261285695,-0.229166667,0,1,1,0,0.606770833,0.611111111,0.6640625,0.791666667,0.864583333,0.811631944,0.890625,0.951388889,1.5,55,52.22395,kiwi,balisto
18,101,4,16,1,11,19,-1,1.4026595,0.414496528,0.703125,0.482638889,0.760416667,-0.068142361,-0.057291667,-0.057291667,3,1.516034996,1.216181172,1.426573327,1.353909677,-0.068142361,3,1,1,0,0.388020833,0.440972222,0.729166667,0.677083333,0.497395833,0.467881944,0.740451389,0.780381944,1.5,55,52.22395,corny,cottagecheese
18,102,4,17,2,24,10,1,1.392883139,0.608940972,0.727864583,0.495225694,0.571180556,0.113715278,0.156684028,0.113715278,7,1.73763626,1.377631504,1.218333706,1.439894152,0.156684028,8,1,1,0,0.606770833,0.611111111,0.6640625,0.791666667,0.4921875,0.498263889,0.6171875,0.525173611,1.5,55,52.22395,kiwi,lemon
18,103,4,18,2,3,25,1,0.980919456,0.485243056,0.84375,0.573784722,0.813802083,-0.088541667,0.029947917,-0.088541667,3,0.979443615,1.213994646,1.311040319,1.080870019,0.029947917,5,1,1,0,0.502604167,0.467881944,0.789930556,0.897569444,0.705729167,0.441840278,0.786458333,0.841145833,1.5,55,52.22395,banana,lindt
18,104,4,19,2,22,29,1,0.693687008,0.564670139,0.887152778,0.41796875,0.656684028,0.146701389,0.23046875,0.146701389,7,1.545897839,1.603395472,1.038071773,1.262595705,0.23046875,0,1,1,0,0.568576389,0.560763889,0.859375,0.914930556,0.504340278,0.331597222,0.644097222,0.669270833,1.5,55,52.22395,bueno,maoam
18,105,4,20,2,19,27,-1,1.319882138,0.482638889,0.760416667,0.50390625,0.864149306,-0.021267361,-0.103732639,-0.021267361,4,1.426573327,1.353909677,1.528895448,2.114212189,-0.103732639,2,1,1,0,0.497395833,0.467881944,0.740451389,0.780381944,0.496527778,0.511284722,0.806423611,0.921875,1.5,55,52.22395,cottagecheese,maltesers
18,106,4,21,2,29,30,-1,0.977370156,0.41796875,0.656684028,0.346354167,0.741319444,0.071614583,-0.084635417,0.071614583,6,1.038071773,1.262595705,0.847619611,1.4215772,-0.084635417,3,1,1,0,0.504340278,0.331597222,0.644097222,0.669270833,0.3203125,0.372395833,0.701388889,0.78125,1.5,55,52.22395,maoam,mars
18,107,4,22,2,30,17,-1,1.936460195,0.346354167,0.741319444,0.529079861,0.685763889,-0.182725694,0.055555556,-0.182725694,1,0.847619611,1.4215772,1.024232832,1.122568034,0.055555556,6,1,1,0,0.3203125,0.372395833,0.701388889,0.78125,0.533854167,0.524305556,0.703125,0.668402778,1.5,55,52.22395,mars,caramel
18,108,4,23,1,29,1,1,1.377868162,0.41796875,0.656684028,0.365017361,0.563368056,0.052951389,0.093315972,0.093315972,6,1.038071773,1.262595705,2.281086595,1.419755332,0.052951389,6,1,1,0,0.504340278,0.331597222,0.644097222,0.669270833,0.478298611,0.251736111,0.557291667,0.569444444,1.5,55,52.22395,maoam,pineapple
18,109,4,24,1,7,5,-1,0.77470565,0.880208333,0.637586806,0.325520833,0.805555556,0.5546875,-0.16796875,-0.16796875,1,0.957612207,1.152867216,1.298874481,1.347667824,0.5546875,0,1,1,0,0.852430556,0.907986111,0.614583333,0.660590278,0.303819444,0.347222222,0.774305556,0.836805556,1.5,55,52.22395,broccoli,torino
18,110,4,25,1,30,29,1,0.905174702,0.346354167,0.741319444,0.41796875,0.656684028,-0.071614583,0.084635417,0.084635417,6,0.847619611,1.4215772,1.038071773,1.262595705,-0.071614583,3,1,1,0,0.3203125,0.372395833,0.701388889,0.78125,0.504340278,0.331597222,0.644097222,0.669270833,1.5,55,52.22395,mars,maoam
18,111,4,26,1,12,26,-1,1.887918585,0.447482639,0.823350694,0.84765625,0.901909722,-0.400173611,-0.078559028,-0.078559028,3,1.298660437,1.277015055,0.876392179,1.011514744,-0.400173611,0,1,1,0,0.453993056,0.440972222,0.852430556,0.794270833,0.792534722,0.902777778,0.915798611,0.888020833,1.5,55,52.22395,croissant,magnum
18,112,4,27,1,21,25,1,1.194340519,0.814236111,0.923177083,0.573784722,0.813802083,0.240451389,0.109375,0.109375,7,1.65092901,1.179949471,1.311040319,1.080870019,0.240451389,0,1,1,0,0.807291667,0.821180556,0.914930556,0.931423611,0.705729167,0.441840278,0.786458333,0.841145833,1.5,55,52.22395,frosties,lindt
